,precision,recall,f1-score,support
AppleiCloud,0.9936,1.0,0.9967897271268058,621.0
AppleiTunes,0.9586206896551724,0.9928571428571429,0.9754385964912282,140.0
Dropbox,0.9967567567567568,0.9994579945799458,0.998105548037889,1845.0
FTP_DATA,0.9666666666666667,0.90625,0.9354838709677419,32.0
Facebook,0.9773480662983426,0.8845,0.9286089238845144,2000.0
GMail,0.9748237663645518,0.968,0.9713998996487707,2000.0
Github,0.9933872152828802,1.0,0.9966826391448581,1352.0
GoogleDrive,0.9687184661957619,0.96,0.9643395278754394,2000.0
GoogleHangoutDuo,1.0,1.0,1.0,1960.0
GoogleServices,0.9728033472803347,0.9652309289050337,0.9690023443605106,1927.0
Instagram,0.9683852140077821,0.9955,0.9817554240631166,2000.0
MS_OneDrive,0.9967672413793104,1.0,0.9983810037776578,925.0
NetFlix,1.0,0.9577922077922078,0.9784411276948589,308.0
Skype,0.9863636363636363,0.9903651115618661,0.9883603238866396,1972.0
Snapchat,0.972972972972973,0.9,0.935064935064935,40.0
SoundCloud,0.8285714285714286,0.8055555555555556,0.8169014084507044,36.0
Spotify,0.9948051948051948,1.0,0.9973958333333334,766.0
Steam,0.9689922480620154,0.9615384615384616,0.9652509652509652,130.0
TeamViewer,0.9823008849557522,0.9955156950672646,0.9888641425389755,223.0
Telegram,0.9861111111111112,0.9964912280701754,0.9912739965095986,285.0
Twitter,0.9964230965763924,0.9948979591836735,0.9956599438345671,1960.0
WhatsApp,0.9186507936507936,0.9757639620653319,0.9463464486458865,1898.0
Wikipedia,0.9963369963369964,1.0,0.998165137614679,272.0
YouTube,0.9620445344129555,0.9870197300103842,0.9743721168631472,1926.0
eBay,1.0,0.9134615384615384,0.9547738693467337,104.0
accuracy,0.9776962802185465,0.9776962802185465,0.9776962802185465,0.9776962802185465
macro avg,0.9744580131082724,0.9660079006259433,0.9698743101765424,26722.0
weighted avg,0.9779891237198131,0.9776962802185465,0.9775590418500095,26722.0
