,precision,recall,f1-score,support
<<<<<<< HEAD
AppleiCloud,0.9904306220095693,1.0,0.9951923076923077,621.0
AppleiTunes,0.9194630872483222,0.9785714285714285,0.9480968858131488,140.0
Dropbox,0.9875876956287102,0.991869918699187,0.989724175229854,1845.0
FTP_DATA,1.0,0.96875,0.9841269841269841,32.0
Facebook,0.9617456896551724,0.8925,0.9258298755186721,2000.0
GMail,0.9738562091503268,0.9685,0.971170719478566,2000.0
Github,0.9963154016212233,1.0,0.9981543004798819,1352.0
GoogleDrive,0.9639819909954978,0.9635,0.9637409352338084,2000.0
GoogleHangoutDuo,1.0,1.0,1.0,1960.0
GoogleServices,0.9596858638743455,0.9512195121951219,0.9554339327599687,1927.0
Instagram,0.9627659574468085,0.9955,0.9788593903638152,2000.0
MS_OneDrive,0.9935553168635876,1.0,0.9967672413793104,925.0
NetFlix,0.9897260273972602,0.9383116883116883,0.9633333333333334,308.0
Skype,0.9776081424936387,0.9741379310344828,0.9758699517399035,1972.0
Snapchat,1.0,0.875,0.9333333333333333,40.0
SoundCloud,0.6666666666666666,0.4444444444444444,0.5333333333333333,36.0
Spotify,0.9922279792746114,1.0,0.9960988296488946,766.0
Steam,0.9917355371900827,0.9230769230769231,0.9561752988047809,130.0
TeamViewer,0.9910313901345291,0.9910313901345291,0.9910313901345291,223.0
Telegram,0.9930313588850174,1.0,0.9965034965034965,285.0
Twitter,0.9943906170321265,0.9948979591836735,0.9946442234123948,1960.0
WhatsApp,0.9240060392551586,0.9673340358271865,0.9451737451737452,1898.0
Wikipedia,0.9927007299270073,1.0,0.9963369963369962,272.0
YouTube,0.9579702716555613,0.9704049844236761,0.9641475367552231,1926.0
eBay,0.95,0.9134615384615384,0.9313725490196078,104.0
accuracy,0.9731307536861014,0.9731307536861014,0.9731307536861014,0.9731307536861014
macro avg,0.965219303776209,0.9481004701745553,0.9553780306242355,26722.0
weighted avg,0.9731402016505121,0.9731307536861014,0.9729192814847444,26722.0
=======
AppleiCloud,0.9888535031847133,1.0,0.9943955164131305,621.0
AppleiTunes,0.9635036496350365,0.9428571428571428,0.9530685920577618,140.0
Dropbox,0.9929347826086956,0.9902439024390244,0.9915875169606513,1845.0
FTP_DATA,0.9411764705882353,1.0,0.9696969696969697,32.0
Facebook,0.9573434125269978,0.8865,0.9205607476635513,2000.0
GMail,0.9698616600790514,0.9815,0.9756461232604374,2000.0
Github,0.9948415622697127,0.9985207100591716,0.9966777408637876,1352.0
GoogleDrive,0.9727134916624558,0.9625,0.9675797939180699,2000.0
GoogleHangoutDuo,1.0,1.0,1.0,1960.0
GoogleServices,0.9669333333333333,0.9408406850025947,0.9537085744345082,1927.0
Instagram,0.9659533073929961,0.993,0.9792899408284024,2000.0
MS_OneDrive,0.9946236559139785,1.0,0.9973045822102425,925.0
NetFlix,0.9607843137254902,0.9545454545454546,0.9576547231270358,308.0
Skype,0.9708396178984414,0.97920892494929,0.9750063115374905,1972.0
Snapchat,0.9705882352941176,0.825,0.8918918918918919,40.0
SoundCloud,0.7,0.3888888888888889,0.5,36.0
Spotify,0.9870967741935484,0.9986945169712794,0.9928617780661908,766.0
Steam,0.991869918699187,0.9384615384615385,0.9644268774703556,130.0
TeamViewer,1.0,0.9910313901345291,0.9954954954954954,223.0
Telegram,0.9726962457337884,1.0,0.986159169550173,285.0
Twitter,0.9933571793561574,0.9918367346938776,0.9925963747766148,1960.0
WhatsApp,0.9168753129694541,0.9646996838777661,0.9401797175866495,1898.0
Wikipedia,1.0,1.0,1.0,272.0
YouTube,0.9500509683995922,0.9678089304257529,0.9588477366255144,1926.0
eBay,0.9801980198019802,0.9519230769230769,0.9658536585365853,104.0
accuracy,0.9723074620163161,0.9723074620163161,0.9723074620163161,0.9723074620163161
macro avg,0.9641238166106786,0.9459224632091754,0.9528195933188602,26722.0
weighted avg,0.9722997700676309,0.9723074620163161,0.9720405261686973,26722.0
>>>>>>> ca5288db1a53e9b996ccddc312fa365f48a26477
