,precision,recall,f1-score,support
<<<<<<< HEAD
AppleiCloud,0.9920127795527156,1.0,0.9959903769045709,621.0
AppleiTunes,0.8933333333333333,0.9571428571428572,0.9241379310344828,140.0
Dropbox,0.9828141783029001,0.991869918699187,0.987321284057189,1845.0
FTP_DATA,0.9655172413793104,0.875,0.9180327868852458,32.0
Facebook,0.9147208121827411,0.901,0.9078085642317381,2000.0
GMail,0.9656912209889001,0.957,0.9613259668508288,2000.0
Github,0.991929567131328,1.0,0.9959484346224677,1352.0
GoogleDrive,0.9561097256857856,0.9585,0.9573033707865168,2000.0
GoogleHangoutDuo,1.0,1.0,1.0,1960.0
GoogleServices,0.9498432601880877,0.9434353918007266,0.9466284821661025,1927.0
Instagram,0.9644444444444444,0.9765,0.9704347826086958,2000.0
MS_OneDrive,0.9946236559139785,1.0,0.9973045822102425,925.0
NetFlix,0.9792387543252595,0.9188311688311688,0.9480737018425461,308.0
Skype,0.9605,0.9741379310344828,0.9672708962739175,1972.0
Snapchat,1.0,0.85,0.9189189189189189,40.0
SoundCloud,0.65,0.3611111111111111,0.4642857142857143,36.0
Spotify,0.9922279792746114,1.0,0.9960988296488946,766.0
Steam,0.991869918699187,0.9384615384615385,0.9644268774703556,130.0
TeamViewer,0.9910313901345291,0.9910313901345291,0.9910313901345291,223.0
Telegram,1.0,1.0,1.0,285.0
Twitter,0.9923702950152594,0.9954081632653061,0.9938869077941925,1960.0
WhatsApp,0.9287958115183246,0.934668071654373,0.9317226890756303,1898.0
Wikipedia,0.9927007299270073,1.0,0.9963369963369962,272.0
YouTube,0.9584631360332295,0.9584631360332295,0.9584631360332295,1926.0
eBay,1.0,0.8076923076923077,0.8936170212765957,104.0
accuracy,0.9664695756305666,0.9664695756305666,0.9664695756305666,0.9664695756305666
macro avg,0.9603295293612374,0.9316101194344327,0.9434547856579841,26722.0
weighted avg,0.9662715150007231,0.9664695756305666,0.9662260539234937,26722.0
=======
AppleiCloud,0.9857142857142858,1.0,0.9928057553956835,621.0
AppleiTunes,0.9448275862068966,0.9785714285714285,0.9614035087719298,140.0
Dropbox,0.991304347826087,0.9886178861788618,0.9899592944369064,1845.0
FTP_DATA,1.0,0.9375,0.967741935483871,32.0
Facebook,0.9629032258064516,0.8955,0.927979274611399,2000.0
GMail,0.9796238244514106,0.9375,0.9580991313234543,2000.0
Github,0.9992592592592593,0.9977810650887574,0.998519615099926,1352.0
GoogleDrive,0.9478603049680275,0.9635,0.955616166625341,2000.0
GoogleHangoutDuo,0.9994900560938297,1.0,0.9997449630196378,1960.0
GoogleServices,0.9619852164730729,0.945511157239232,0.9536770478932217,1927.0
Instagram,0.9648951730862994,0.9895,0.9770427055048136,2000.0
MS_OneDrive,0.9956942949407965,1.0,0.9978425026968716,925.0
NetFlix,0.9865319865319865,0.9512987012987013,0.968595041322314,308.0
Skype,0.9696366351418616,0.9878296146044625,0.9786485807586033,1972.0
Snapchat,0.85,0.85,0.85,40.0
SoundCloud,0.84375,0.75,0.7941176470588235,36.0
Spotify,0.9858064516129033,0.9973890339425587,0.991563919532771,766.0
Steam,0.9384615384615385,0.9384615384615385,0.9384615384615385,130.0
TeamViewer,0.9823008849557522,0.9955156950672646,0.9888641425389755,223.0
Telegram,0.9965034965034965,1.0,0.9982486865148862,285.0
Twitter,0.9959016393442623,0.9918367346938776,0.9938650306748468,1960.0
WhatsApp,0.9274111675126904,0.9625922023182297,0.9446742502585316,1898.0
Wikipedia,1.0,1.0,1.0,272.0
YouTube,0.9464464464464465,0.9818276220145379,0.9638124362895004,1926.0
eBay,0.9693877551020408,0.9134615384615384,0.9405940594059407,104.0
accuracy,0.9716338597410373,0.9716338597410373,0.9716338597410373,0.9716338597410373
macro avg,0.9650278230575757,0.9581677687176396,0.9612750893471916,26722.0
weighted avg,0.971824272092783,0.9716338597410373,0.9715119552322579,26722.0
>>>>>>> ca5288db1a53e9b996ccddc312fa365f48a26477
