,precision,recall,f1-score,support
AppleiCloud,0.9888535031847133,1.0,0.9943955164131305,621.0
AppleiTunes,0.8209876543209876,0.95,0.880794701986755,140.0
Dropbox,0.9807177289769684,0.9924119241192412,0.986530172413793,1845.0
FTP_DATA,0.9666666666666667,0.90625,0.9354838709677419,32.0
Facebook,0.9384210526315789,0.8915,0.9143589743589744,2000.0
GMail,0.9646766169154228,0.9695,0.9670822942643391,2000.0
Github,0.9941133186166299,0.9992603550295858,0.9966801918111398,1352.0
GoogleDrive,0.956,0.956,0.956,2000.0
GoogleHangoutDuo,1.0,1.0,1.0,1960.0
GoogleServices,0.9409632314862766,0.9429164504411002,0.941938828408502,1927.0
Instagram,0.9601554907677357,0.988,0.9738787580088712,2000.0
MS_OneDrive,0.9935553168635876,1.0,0.9967672413793104,925.0
NetFlix,0.9753521126760564,0.8993506493506493,0.9358108108108109,308.0
Skype,0.9608433734939759,0.9705882352941176,0.9656912209889,1972.0
Snapchat,1.0,0.85,0.9189189189189189,40.0
SoundCloud,0.6470588235294118,0.3055555555555556,0.41509433962264153,36.0
Spotify,0.9896640826873385,1.0,0.9948051948051948,766.0
Steam,0.983739837398374,0.9307692307692308,0.9565217391304349,130.0
TeamViewer,0.9910313901345291,0.9910313901345291,0.9910313901345291,223.0
Telegram,0.9860627177700348,0.9929824561403509,0.9895104895104895,285.0
Twitter,0.9964047252182845,0.9897959183673469,0.9930893268492449,1960.0
WhatsApp,0.9179907739620707,0.9436248682824026,0.9306313328137179,1898.0
Wikipedia,0.9927007299270073,1.0,0.9963369963369962,272.0
YouTube,0.959915611814346,0.944963655244029,0.9523809523809523,1926.0
eBay,0.9642857142857143,0.7788461538461539,0.8617021276595744,104.0
accuracy,0.9657959733552878,0.9657959733552878,0.9657959733552878,0.9657959733552878
macro avg,0.9548064189331086,0.9277338737029717,0.9378174155989984,26722.0
weighted avg,0.9656865562527059,0.9657959733552878,0.9654795237388429,26722.0
