,precision,recall,f1-score,support
<<<<<<< HEAD
AppleiCloud,0.9825949367088608,1.0,0.9912210694333599,621.0
AppleiTunes,0.8471337579617835,0.95,0.8956228956228957,140.0
Dropbox,0.9913090711569799,0.989159891598916,0.99023331524688,1845.0
FTP_DATA,1.0,0.875,0.9333333333333333,32.0
Facebook,0.9480449919657205,0.885,0.9154383242823896,2000.0
GMail,0.9658246656760773,0.975,0.9703906444389151,2000.0
Github,0.9985196150999259,0.9977810650887574,0.9981502034776174,1352.0
GoogleDrive,0.9533267130089375,0.96,0.9566517189835575,2000.0
GoogleHangoutDuo,1.0,1.0,1.0,1960.0
GoogleServices,0.9531085353003161,0.9387649195640893,0.9458823529411765,1927.0
Instagram,0.9624756335282652,0.9875,0.9748272458045409,2000.0
MS_OneDrive,0.9903640256959315,1.0,0.9951586874663797,925.0
NetFlix,0.9653979238754326,0.9058441558441559,0.9346733668341709,308.0
Skype,0.955765407554672,0.9751521298174443,0.9653614457831327,1972.0
Snapchat,1.0,0.85,0.9189189189189189,40.0
SoundCloud,0.6363636363636364,0.3888888888888889,0.4827586206896552,36.0
Spotify,0.9883870967741936,1.0,0.9941596365996107,766.0
Steam,0.9836065573770492,0.9230769230769231,0.9523809523809524,130.0
TeamViewer,0.9910313901345291,0.9910313901345291,0.9910313901345291,223.0
Telegram,0.9895833333333334,1.0,0.9947643979057591,285.0
Twitter,0.9948770491803278,0.9908163265306122,0.9928425357873211,1960.0
WhatsApp,0.9182231196365472,0.958377239199157,0.9378705852023718,1898.0
Wikipedia,1.0,1.0,1.0,272.0
YouTube,0.9637605042016807,0.9527518172377986,0.95822454308094,1926.0
eBay,0.9157894736842105,0.8365384615384616,0.8743718592964824,104.0
accuracy,0.9678167801811242,0.9678167801811242,0.9678167801811242,0.9678167801811242
macro avg,0.9558194975287364,0.9332273283407893,0.9425707217457955,26722.0
weighted avg,0.967780922271118,0.9678167801811242,0.9675627356920837,26722.0
=======
AppleiCloud,0.9888178913738019,0.9967793880837359,0.9927826784282278,621.0
AppleiTunes,0.9295774647887324,0.9428571428571428,0.9361702127659575,140.0
Dropbox,0.9896795219989136,0.9875338753387534,0.9886055344546933,1845.0
FTP_DATA,0.9393939393939394,0.96875,0.9538461538461539,32.0
Facebook,0.9240374609781478,0.888,0.9056603773584905,2000.0
GMail,0.9737108190091001,0.963,0.9683257918552035,2000.0
Github,0.9948415622697127,0.9985207100591716,0.9966777408637876,1352.0
GoogleDrive,0.9618856569709128,0.959,0.9604406609914872,2000.0
GoogleHangoutDuo,1.0,1.0,1.0,1960.0
GoogleServices,0.9444155844155844,0.9434353918007266,0.9439252336448598,1927.0
Instagram,0.9661266568483063,0.984,0.9749814218479068,2000.0
MS_OneDrive,0.9914255091103966,1.0,0.9956942949407966,925.0
NetFlix,0.9158576051779935,0.9188311688311688,0.9173419773095624,308.0
Skype,0.9584376564847271,0.9705882352941176,0.9644746787603931,1972.0
Snapchat,0.9714285714285714,0.85,0.9066666666666667,40.0
SoundCloud,0.65,0.3611111111111111,0.4642857142857143,36.0
Spotify,0.9871134020618557,1.0,0.993514915693904,766.0
Steam,0.991869918699187,0.9384615384615385,0.9644268774703556,130.0
TeamViewer,0.9954954954954955,0.9910313901345291,0.9932584269662922,223.0
Telegram,0.9930313588850174,1.0,0.9965034965034965,285.0
Twitter,0.9858084135833756,0.9923469387755102,0.9890668700737351,1960.0
WhatsApp,0.9168377823408624,0.9409905163329821,0.9287571502860115,1898.0
Wikipedia,0.9963235294117647,0.9963235294117647,0.9963235294117647,272.0
YouTube,0.9515372589890568,0.9480789200415368,0.9498049414824448,1926.0
eBay,0.978494623655914,0.875,0.9238578680203046,104.0
accuracy,0.9655714392635282,0.9655714392635282,0.9655714392635282,0.9655714392635282
macro avg,0.9558459073348547,0.9365855942613516,0.9442157285571284,26722.0
weighted avg,0.9653449974503049,0.9655714392635282,0.9653282008893482,26722.0
>>>>>>> ca5288db1a53e9b996ccddc312fa365f48a26477
