,precision,recall,f1-score,support
AppleiCloud,0.9904306220095693,1.0,0.9951923076923077,621.0
AppleiTunes,0.8986486486486487,0.95,0.923611111111111,140.0
Dropbox,0.9891833423472147,0.9913279132791328,0.9902544667027612,1845.0
FTP_DATA,1.0,0.96875,0.9841269841269841,32.0
Facebook,0.9585129310344828,0.8895,0.9227178423236515,2000.0
GMail,0.9743847312908086,0.97,0.9721874216988223,2000.0
Github,0.9970457902511078,0.9985207100591716,0.9977827050997783,1352.0
GoogleDrive,0.964035964035964,0.965,0.9645177411294352,2000.0
GoogleHangoutDuo,1.0,1.0,1.0,1960.0
GoogleServices,0.95565988523735,0.9507005708354956,0.9531737773152967,1927.0
Instagram,0.9641472868217055,0.995,0.9793307086614174,2000.0
MS_OneDrive,0.9946236559139785,1.0,0.9973045822102425,925.0
NetFlix,0.9896193771626297,0.9285714285714286,0.9581239530988276,308.0
Skype,0.9726858877086495,0.9751521298174443,0.9739174474550518,1972.0
Snapchat,1.0,0.85,0.9189189189189189,40.0
SoundCloud,0.6521739130434783,0.4166666666666667,0.5084745762711865,36.0
Spotify,0.9883870967741936,1.0,0.9941596365996107,766.0
Steam,0.9918032786885246,0.9307692307692308,0.9603174603174605,130.0
TeamViewer,0.9910313901345291,0.9910313901345291,0.9910313901345291,223.0
Telegram,0.9895833333333334,1.0,0.9947643979057591,285.0
Twitter,0.9938806731259562,0.9943877551020408,0.9941341494516706,1960.0
WhatsApp,0.9222614840989399,0.9625922023182297,0.9419953596287703,1898.0
Wikipedia,0.9963369963369964,1.0,0.998165137614679,272.0
YouTube,0.9594663930220626,0.9709241952232607,0.9651612903225808,1926.0
eBay,0.9489795918367347,0.8942307692307693,0.9207920792079209,104.0
accuracy,0.9723074620163161,0.9723074620163161,0.9723074620163161,0.9723074620163161
macro avg,0.9633152909142744,0.9437249984802959,0.9520062177999509,26722.0
weighted avg,0.9722789735306144,0.9723074620163161,0.9720751620459757,26722.0
